STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/22/2019,5.14,,0,0,0,82,91,73,180,230,14.1,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/23/2019,6.04,,0,0,0,81,91,72,190,200,13,16.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/24/2019,5.59,,0,0,0,82,94,71,260,280,13,16.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/25/2019,6.49,,0,0,0,84,94,74,290,290,14.1,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/26/2019,6.93,,0,0,0,85,95,74,290,290,17,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/27/2019,7.83,,0,0,0,84,94,73,290,290,16.1,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/28/2019,7.38,,0,0,0,84,94,75,260,210,18.1,23,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/29/2019,6.49,,0,0,0,83,94,73,250,250,16.1,21,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/30/2019,8.5,,0,0,0,83,91,74,230,260,19.9,29.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",5/31/2019,9.84,,0,0,0,80,90,71,270,270,21,29.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/1/2019,7.61,,0,0,0,79,90,67,300,290,17,25.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/2/2019,7.83,,0.03,0,0,79,90,68,10,320,25.1,31.1,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/3/2019,8.05,,0,0,0,77,89,68,330,330,16.1,21,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/4/2019,8.5,,0,0,0,77,86,70,60,50,17,21,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/5/2019,4.47,,0,0,0,78,84,71,340,340,13,15,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/6/2019,5.82,,0.03,0,0,75,77,70,180,300,13,16.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/7/2019,8.05,,0.62,0,0,76,88,69,240,230,36,45,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/8/2019,6.71,,3.9,0,0,71,72,69,320,110,14.1,17,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/9/2019,6.93,,0.04,0,0,73,82,70,90,100,13,16.1,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/10/2019,6.49,,0.02,0,0,76,84,72,320,300,16.1,21,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/11/2019,8.28,,0.23,0,0,76,88,67,80,80,21.9,25.9,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/12/2019,11.86,,0,0,0,71,74,66,80,80,19.9,23,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/13/2019,10.29,,0,0,0,71,80,65,280,280,21.9,25.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/14/2019,4.92,,0,0,0,71,82,60,50,30,12.1,15,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/15/2019,6.49,,0,0,0,74,85,63,190,180,14.1,19,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/16/2019,6.93,,0,0,0,79,89,69,240,250,15,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/17/2019,5.37,,0,0,0,82,90,72,200,220,15,21,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/18/2019,5.59,,0.13,0,0,78,84,71,200,210,14.1,19,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/19/2019,8.95,,0.17,0,0,76,88,71,280,280,25.1,35.1,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/20/2019,11.18,,0,0,0,79,88,74,270,260,23,29.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/21/2019,8.28,,0,0,0,80,92,70,250,250,16.1,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/22/2019,8.5,,0.9,0,0,82,92,70,320,320,30,38,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/23/2019,6.71,,0.08,0,0,76,90,68,30,30,44.1,57.9,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/24/2019,8.28,,0.28,0,0,80,89,71,310,310,38,52.1,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/25/2019,8.28,,0,0,0,76,87,70,290,340,15,19,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/26/2019,6.26,,0,0,0,79,87,72,290,340,12.1,15,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/27/2019,5.82,,0,0,0,79,88,73,100,120,13,17,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/28/2019,8.28,,0,0,0,80,89,71,90,110,16.1,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/29/2019,4.92,,0.03,0,0,80,87,72,90,90,14.1,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",6/30/2019,5.82,,0,0,0,80,91,72,280,330,14.1,19.9,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/1/2019,8.72,1354,0,0,0,83,93,73,310,340,16.1,21.9,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/2/2019,7.61,1234,0,0,0,85,95,76,300,300,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/3/2019,7.61,1714,0,0,0,84,92,76,320,310,14.1,16.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/4/2019,6.93,1630,0,0,0,85,95,77,240,250,19.9,25.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/5/2019,5.14,1637,0.41,0,0,83,94,74,50,60,21,25.9,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/6/2019,4.47,1512,0,0,0,80,93,73,290,270,12.1,16.1,1,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/7/2019,6.26,1235,0,0,0,82,89,75,310,270,15,19.9,,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/8/2019,6.71,1451,0.09,0,0,81,93,74,360,360,29.1,33.1,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/9/2019,8.72,1154,0,0,0,84,92,76,90,80,18.1,23.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/10/2019,8.72,1202,0,0,0,83,92,76,90,30,15,19,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/11/2019,6.26,2052,0,0,0,83,91,76,200,220,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/12/2019,7.38,1906,0,0,0,83,92,75,190,180,21,25.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/13/2019,7.38,1256,0,0,0,80,89,74,210,210,25.9,34,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/14/2019,6.04,1255,0,0,0,81,93,74,360,360,23.9,30,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/15/2019,6.26,1200,0,0,0,84,94,75,200,210,15,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/16/2019,6.26,1446,0,0,0,85,94,77,190,190,18.1,23.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/17/2019,7.83,1427,0.24,0,0,83,94,75,270,280,35.1,47,,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/18/2019,6.26,1336,0.07,0,0,79,91,74,240,220,21.9,32,,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/19/2019,5.59,1319,0.97,0,0,79,90,74,260,230,21.9,28,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/20/2019,6.49,1454,0,0,0,78,90,72,270,170,13,19.9,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/21/2019,6.26,1334,0,0,0,78,89,72,180,220,12.1,19,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/22/2019,7.16,1432,0,0,0,82,91,73,230,170,15,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/23/2019,10.51,1523,0.16,0,0,79,84,72,320,320,23.9,30,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/24/2019,7.61,1427,0,0,0,77,86,68,350,360,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/25/2019,7.61,1411,0,0,0,78,87,67,60,30,15,19,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/26/2019,5.82,1817,0,0,0,79,89,68,80,90,14.1,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/27/2019,4.92,1434,0,0,0,80,89,70,70,80,13,17,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/28/2019,3.36,1938,0,0,0,80,90,70,20,30,8.9,12.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/29/2019,3.36,1634,0,0,0,82,91,74,180,180,14.1,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/30/2019,5.14,1803,0.12,0,0,81,92,72,360,20,21,28,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",7/31/2019,3.58,1457,0,0,0,79,91,72,190,200,13,17,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/1/2019,5.14,,0.29,0,0,81,94,71,10,10,21.9,25.1,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/2/2019,7.16,,0,0,0,77,87,70,70,60,19.9,25.1,1,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/3/2019,6.04,,0.06,0,0,79,90,71,300,290,15,17,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/4/2019,5.14,,0.09,0,0,78,88,72,320,300,12.1,15,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/5/2019,4.92,,0.01,0,0,81,91,73,50,50,21,25.1,,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/6/2019,4.03,,0,0,0,80,93,71,320,320,16.1,21,1,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/7/2019,7.61,,0,0,0,84,95,75,290,280,17,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/8/2019,9.17,,0,0,0,83,94,74,270,290,15,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/9/2019,7.61,,0,0,0,84,95,75,340,220,18.1,29.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/10/2019,6.49,,0,0,0,86,96,78,240,250,18.1,25.1,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/11/2019,6.04,,0,0,0,85,96,77,40,30,16.1,19,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/12/2019,5.14,,0,0,0,86,96,77,110,80,10.1,14.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/13/2019,6.26,,0.05,0,0,87,100,78,330,330,25.9,33.1,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/14/2019,6.71,,0.08,0,0,85,95,75,340,340,25.9,35.1,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/15/2019,7.83,,0,0,0,83,95,75,10,330,15,21.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/16/2019,6.26,,0,0,0,84,96,72,330,280,15,21.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/17/2019,4.47,,0,0,0,86,98,72,10,340,13,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/18/2019,5.59,,0.16,0,0,85,95,74,10,10,40,53.9,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/19/2019,5.82,,0.08,0,0,83,93,73,80,80,29.1,34,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/20/2019,5.37,,0,0,0,81,94,72,200,180,14.1,19,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/21/2019,5.82,,0,0,0,81,94,71,250,250,13,17,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/22/2019,7.38,,0,0,0,84,94,74,220,190,15,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/23/2019,6.04,,0,0,0,83,94,76,310,300,23.9,29.1,,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/24/2019,5.82,,0.13,0,0,81,93,71,50,140,21.9,25.9,,1,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/25/2019,11.86,,0,0,0,72,78,67,80,80,19.9,23,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/26/2019,9.62,,0.92,0,0,73,83,69,90,120,17,21.9,1,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/27/2019,6.49,,0.02,0,0,76,88,72,40,30,14.1,18.1,1,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/28/2019,8.5,,0,0,0,79,90,71,310,330,18.1,23,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/29/2019,5.82,,0,0,0,78,89,66,320,340,13,17,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/30/2019,6.71,,0,0,0,79,89,67,80,80,15,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",8/31/2019,8.72,,0,0,0,79,91,69,80,30,17,23.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/1/2019,7.83,,0,0,0,79,87,72,40,70,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/2/2019,7.83,,0,0,0,81,93,72,80,100,16.1,21.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/3/2019,6.26,,0,0,0,84,95,73,60,10,15,19.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/4/2019,8.28,,0,0,0,85,97,75,350,30,17,23.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/5/2019,12.75,,0,0,0,85,95,76,320,320,21,30,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/6/2019,9.84,,0,0,0,81,95,69,330,330,19.9,25.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/7/2019,9.4,,0,0,0,83,96,73,300,350,17,27.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/8/2019,5.82,,0,0,0,84,96,71,340,230,15,23.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/9/2019,4.7,,0,0,0,87,99,77,80,70,12.1,14.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/10/2019,3.58,,0,0,0,85,98,75,270,250,28,36.9,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/11/2019,4.03,,0,0,0,83,96,73,20,30,8.9,12.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/12/2019,4.7,,0,0,0,86,99,74,60,70,14.1,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/13/2019,5.82,,0,0,0,86,98,74,80,80,25.1,30,,,1,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/14/2019,9.84,,0,0,0,80,87,73,80,90,14.1,18.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/15/2019,8.5,,0,0,0,81,92,73,70,20,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/16/2019,5.37,,0,0,0,84,96,75,340,320,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/17/2019,6.49,,0.21,0,0,86,98,74,60,20,25.1,30,,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/18/2019,12.97,,0,0,0,82,89,71,90,80,21,25.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/19/2019,10.51,,0,0,0,75,82,68,70,200,17,25.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/20/2019,9.17,,0,0,0,72,83,62,90,100,15,19.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/21/2019,5.37,,0,0,0,75,87,64,80,80,10.1,13,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/22/2019,3.58,,0,0,0,76,88,64,150,150,14.1,16.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/23/2019,4.7,,0,0,0,78,91,64,310,10,13,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/24/2019,7.61,,0,0,0,82,92,73,290,270,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/25/2019,5.37,,0,0,0,79,93,65,330,300,15,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/26/2019,6.71,,0,0,0,84,95,73,340,350,17,25.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/27/2019,5.59,,0,0,0,85,97,76,200,200,13,16.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/28/2019,5.37,,0.55,0,0,83,92,71,190,190,30,42.1,1,,1,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/29/2019,3.58,,0,0,0,80,93,73,190,160,8.9,14.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",9/30/2019,3.8,,0,0,0,84,96,74,50,320,10.1,14.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/1/2019,5.14,,0,0,0,84,93,74,80,90,12.1,14.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/2/2019,3.8,,0,0,0,84,96,74,280,280,14.1,16.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/3/2019,6.04,,0,0,0,86,98,75,40,330,12.1,19,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/4/2019,6.71,,0,0,0,87,97,75,350,320,14.1,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/5/2019,15.66,,0,0,0,80,84,66,80,80,25.9,32,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/6/2019,10.51,,0,0,0,69,81,62,80,80,21,23,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/7/2019,6.93,,0,0,0,73,81,67,350,350,12.1,15,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/8/2019,7.83,,0,0,0,73,83,66,80,80,18.1,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/9/2019,10.96,,0,0,0,70,77,65,80,80,17,21.9,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/10/2019,7.61,,0,0,0,69,79,62,80,70,14.1,18.1,,,,,,,,1,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/11/2019,4.47,,0,0,0,70,81,60,200,200,8.9,13,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/12/2019,5.82,,0,0,0,72,82,63,310,270,14.1,19.9,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/13/2019,5.37,,0.17,0,0,65,66,60,300,290,16.1,19.9,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/14/2019,5.37,,0,0,0,65,79,54,340,10,12.1,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/15/2019,5.82,,0.39,0,0,69,73,62,80,120,14.1,17,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/16/2019,10.07,,0.32,0,0,66,73,53,310,340,25.1,34,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/17/2019,10.74,,0,0,0,56,67,46,320,350,17,27.1,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/18/2019,8.72,,0,0,0,57,67,47,80,80,17,21,,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/19/2019,15.43,,1.31,0,0,57,60,53,70,60,25.1,30,1,,,,,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",10/20/2019,8.28,,0,0,0,61,73,57,320,340,16.1,23,1,,,,,,,,
